title,pdf_url,has_compute,has_energy,has_carbon,compute_matches,energy_matches,carbon_matches
LEAPS: A discrete neural sampler via locally equivariant networks,https://raw.githubusercontent.com/mlresearch/v267/main/assets/holderrieth25a/holderrieth25a.pdf,False,False,True,,,LCA
Strategic A/B testing via Maximum Probability-driven Two-armed Bandit,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25dj/zhang25dj.pdf,True,False,False,A100,,
The dark side of the forces: assessing non-conservative force models for atomistic machine learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bigi25a/bigi25a.pdf,True,False,False,GPU[\s\-]?hours?; H100; training\s+time; accelerator,,
Joint Metric Space Embedding by Unbalanced Optimal Transport with Gromov–Wasserstein Marginal Penalization,https://raw.githubusercontent.com/mlresearch/v267/main/assets/beier25a/beier25a.pdf,False,False,True,,,LCA
Pessimism Principle Can Be Effective: Towards a Framework for Zero-Shot Transfer Reinforcement Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25ag/zhang25ag.pdf,True,False,False,training\s+time,,
Mechanistic Unlearning: Robust Knowledge Unlearning and Editing via Mechanistic Localization,https://raw.githubusercontent.com/mlresearch/v267/main/assets/guo25k/guo25k.pdf,False,False,False,,,
Positional Attention: Expressivity and Learnability of Algorithmic Computation,https://raw.githubusercontent.com/mlresearch/v267/main/assets/back-de-luca25a/back-de-luca25a.pdf,False,True,False,,TDP,
Ultra-Resolution Adaptation with Ease,https://raw.githubusercontent.com/mlresearch/v267/main/assets/yu25p/yu25p.pdf,True,False,True,H100; training\s+time; GPU\s+memory,,CO2; environmental\s+impact
Zero-Shot Adaptation of Parameter-Efficient Fine-Tuning in Diffusion Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/farhadzadeh25a/farhadzadeh25a.pdf,True,False,False,A100; wall[\s\-]?clock,,
Inverse Flow and Consistency Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25dm/zhang25dm.pdf,True,False,False,V100; training\s+time,,
Efficient Multivariate Robust Mean Estimation Under Mean-Shift Contamination,https://raw.githubusercontent.com/mlresearch/v267/main/assets/diakonikolas25a/diakonikolas25a.pdf,False,True,False,,kWh,
Compact Matrix Quantum Group Equivariant Neural Networks,https://raw.githubusercontent.com/mlresearch/v267/main/assets/pearce-crump25a/pearce-crump25a.pdf,False,True,True,,kWh,LCA
Latent Variable Causal Discovery under Selection Bias,https://raw.githubusercontent.com/mlresearch/v267/main/assets/dai25k/dai25k.pdf,False,False,False,,,
Redundancy Undermines the Trustworthiness of Self-Interpretable GNNs,https://raw.githubusercontent.com/mlresearch/v267/main/assets/tai25a/tai25a.pdf,True,False,False,RTX\s?\d{4},,
Revisiting Convergence: Shuffling Complexity Beyond Lipschitz Smoothness,https://raw.githubusercontent.com/mlresearch/v267/main/assets/he25u/he25u.pdf,False,False,False,,,
KIND: Knowledge Integration and Diversion for Training Decomposable Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/xie25d/xie25d.pdf,False,False,False,,,
"Mirror, Mirror of the Flow: How Does Regularization Shape Implicit Bias?",https://raw.githubusercontent.com/mlresearch/v267/main/assets/jacobs25a/jacobs25a.pdf,True,False,False,training\s+time,,
Diffusion Adversarial Post-Training for One-Step Video Generation,https://raw.githubusercontent.com/mlresearch/v267/main/assets/lin25m/lin25m.pdf,True,False,False,H100; accelerator,,
Learning Smooth and Expressive Interatomic Potentials for Physical Property Prediction,https://raw.githubusercontent.com/mlresearch/v267/main/assets/fu25h/fu25h.pdf,True,False,True,wall[\s\-]?clock,,net[\s\-]?zero
On Understanding Attention-Based In-Context Learning for Categorical Data,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wang25u/wang25u.pdf,True,False,True,V100,,LCA
DyPolySeg: Taylor Series-Inspired Dynamic Polynomial Fitting Network for Few-shot Point Cloud Semantic Segmentation,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wang25aa/wang25aa.pdf,True,False,False,RTX\s?\d{4}; training\s+time,,
BRiTE: Bootstrapping Reinforced Thinking Process to Enhance Language Model Reasoning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhong25e/zhong25e.pdf,True,False,False,A100; H100,,
LSCD: Lomb–Scargle Conditioned Diffusion for Time series Imputation,https://raw.githubusercontent.com/mlresearch/v267/main/assets/fons25a/fons25a.pdf,True,False,False,training\s+time,,
Liger: Linearizing Large Language Models to Gated Recurrent Structures,https://raw.githubusercontent.com/mlresearch/v267/main/assets/lan25b/lan25b.pdf,True,True,True,GPU\s+memory; pretraining\s+cost,energy\s+consumption,LCA; environmental\s+impact
Learning Adaptive Lighting via Channel-Aware Guidance,https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25m/yang25m.pdf,True,False,False,L40; FLOPs; GPU\s+memory,,
Diverse Prototypical Ensembles Improve Robustness to Subpopulation Shift,https://raw.githubusercontent.com/mlresearch/v267/main/assets/to25a/to25a.pdf,True,False,False,RTX\s?\d{4}; training\s+time; GPU\s+memory,,
Enhancing Adversarial Robustness with Conformal Prediction: A Framework for Guaranteed Model Reliability,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bao25a/bao25a.pdf,True,True,False,A100; training\s+time,kWh,
Feedforward Few-shot Species Range Estimation,https://raw.githubusercontent.com/mlresearch/v267/main/assets/lange25a/lange25a.pdf,True,False,False,A6000; training\s+time,,
Improving Parallel Program Performance with LLM Optimizers via Agent-System Interfaces,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wei25j/wei25j.pdf,True,False,False,FLOPs; GPU\s+memory; accelerator,,
Elucidating the design space of language models for image generation,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liu25w/liu25w.pdf,True,False,True,FLOPs,,LCA
Super Deep Contrastive Information Bottleneck for Multi-modal Clustering,https://raw.githubusercontent.com/mlresearch/v267/main/assets/lou25e/lou25e.pdf,False,False,False,,,
On the Diversity of Adversarial Ensemble Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/guo25g/guo25g.pdf,True,False,False,RTX\s?\d{4}; training\s+time,,
Cross-City Latent Space Alignment for Consistency Region Embedding,https://raw.githubusercontent.com/mlresearch/v267/main/assets/chen25ab/chen25ab.pdf,False,False,True,,,CO2; carbon\s+emission
Outsourced Diffusion Sampling: Efficient Posterior Inference in Latent Spaces of Generative Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/venkatraman25a/venkatraman25a.pdf,True,False,False,GPU[\s\-]?hours?; A100,,
Flow Matching for Denoised Social Recommendation,https://raw.githubusercontent.com/mlresearch/v267/main/assets/huang25p/huang25p.pdf,False,False,False,,,
Learning to Route LLMs with Confidence Tokens,https://raw.githubusercontent.com/mlresearch/v267/main/assets/chuang25b/chuang25b.pdf,True,False,False,GPU[\s\-]?hours?; A100; training\s+time; GPU\s+memory,,
FlowDrag: 3D-aware Drag-based Image Editing with Mesh-guided Deformation Vector Flow Fields,https://raw.githubusercontent.com/mlresearch/v267/main/assets/koo25a/koo25a.pdf,False,False,False,,,
Diversifying Policy Behaviors with Extrinsic Behavioral Curiosity,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wan25i/wan25i.pdf,True,True,False,A40,energy\s+consumption,
PoisonedEye: Knowledge Poisoning Attack on Retrieval-Augmented Generation based Large Vision-Language Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25da/zhang25da.pdf,False,False,True,,,LCA
Neutral residues: revisiting adapters for model extension,https://raw.githubusercontent.com/mlresearch/v267/main/assets/talla25a/talla25a.pdf,True,False,False,H100; training\s+time,,
False Coverage Proportion Control for Conformal Prediction,https://raw.githubusercontent.com/mlresearch/v267/main/assets/blain25a/blain25a.pdf,False,False,False,,,
Towards Understanding Catastrophic Forgetting in Two-layer Convolutional Neural Networks,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25cm/li25cm.pdf,False,False,False,,,
LightningDrag: Lightning Fast and Accurate Drag-based Image Editing Emerging from Videos,https://raw.githubusercontent.com/mlresearch/v267/main/assets/shi25g/shi25g.pdf,True,False,False,A100; accelerator,,
Programming Every Example: Lifting Pre-training Data Quality Like Experts at Scale,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhou25aa/zhou25aa.pdf,True,False,False,GPU[\s\-]?hours?; A100; FLOPs,,
DragSolver: A Multi-Scale Transformer for Real-World Automotive Drag Coefficient Estimation,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liu25c/liu25c.pdf,True,True,False,training\s+time,energy\s+efficiency,
Bounded Rationality for LLMs: Satisficing Alignment at Inference-Time,https://raw.githubusercontent.com/mlresearch/v267/main/assets/chehade25a/chehade25a.pdf,False,False,True,,,carbon\s+footprint
UniSim: A Unified Simulator for Time-Coarsened Dynamics of Biomolecules,https://raw.githubusercontent.com/mlresearch/v267/main/assets/yu25j/yu25j.pdf,True,False,False,RTX\s?\d{4}; wall[\s\-]?clock,,
The Panaceas for Improving Low-Rank Decomposition in Communication-Efficient Federated Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25bn/li25bn.pdf,False,False,False,,,
Continuously Updating Digital Twins using Large Language Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/amad25a/amad25a.pdf,False,True,False,,PUE,
RoSTE: An Efficient Quantization-Aware Supervised Fine-Tuning Approach for Large Language Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wei25n/wei25n.pdf,True,False,False,A100; training\s+time; GPU\s+memory; accelerator,,
Robust Consensus Anchor Learning for Efficient Multi-view Subspace Clustering,https://raw.githubusercontent.com/mlresearch/v267/main/assets/qin25e/qin25e.pdf,False,False,False,,,
Counterfactual Graphical Models: Constraints and Inference,https://raw.githubusercontent.com/mlresearch/v267/main/assets/correa25a/correa25a.pdf,False,False,False,,,
Function-Space Learning Rates,https://raw.githubusercontent.com/mlresearch/v267/main/assets/milsom25a/milsom25a.pdf,False,False,False,,,
BSO: Binary Spiking Online Optimization Algorithm,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liang25r/liang25r.pdf,False,True,True,,energy\s+consumption; energy\s+efficiency,LCA
Compressed Image Generation with Denoising Diffusion Codebook Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/ohayon25a/ohayon25a.pdf,False,False,True,,,LCA
Pivoting Factorization: A Compact Meta Low-Rank Representation of Sparsity for Efficient Inference in Large Language Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhao25af/zhao25af.pdf,True,False,False,A100; A6000; FLOPs; GPU\s+memory,,
SING: Spatial Context in Large Language Model for Next-Gen Wearables,https://raw.githubusercontent.com/mlresearch/v267/main/assets/mishra25a/mishra25a.pdf,True,False,False,A100; H100,,
OneForecast: A Universal Framework for Global and Regional Weather Forecasting,https://raw.githubusercontent.com/mlresearch/v267/main/assets/gao25r/gao25r.pdf,True,False,False,A100; GPU\s+memory,,
Skrr: Skip and Re-use Text Encoder Layers for Memory Efficient Text-to-Image Generation,https://raw.githubusercontent.com/mlresearch/v267/main/assets/seo25a/seo25a.pdf,True,False,True,A100; RTX\s?\d{4}; FLOPs,,CO2
Large Language Models are Demonstration Pre-Selectors for Themselves,https://raw.githubusercontent.com/mlresearch/v267/main/assets/jin25i/jin25i.pdf,True,False,False,A100,,
ExpProof : Operationalizing Explanations for Confidential Models with ZKPs,https://raw.githubusercontent.com/mlresearch/v267/main/assets/yadav25a/yadav25a.pdf,False,False,False,,,
DEALing with Image Reconstruction: Deep Attentive Least Squares,https://raw.githubusercontent.com/mlresearch/v267/main/assets/pourya25a/pourya25a.pdf,True,True,False,V100,kWh,
Federated In-Context Learning: Iterative Refinement for Improved Answer Quality,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wang25db/wang25db.pdf,False,False,True,,,LCA
Equivariant Neural Tangent Kernels,https://raw.githubusercontent.com/mlresearch/v267/main/assets/misof25a/misof25a.pdf,True,False,False,training\s+time,,
Automated Benchmark Generation for Repository-Level Coding Tasks,https://raw.githubusercontent.com/mlresearch/v267/main/assets/vergopoulos25a/vergopoulos25a.pdf,False,False,False,,,
Noisy SIGNSGD Is More Differentially Private Than You (Might) Think,https://raw.githubusercontent.com/mlresearch/v267/main/assets/jin25b/jin25b.pdf,False,False,False,,,
Structure Is All You Need: Structural Representation Learning on Hyper-Relational Knowledge Graphs,https://raw.githubusercontent.com/mlresearch/v267/main/assets/lee25ah/lee25ah.pdf,True,False,True,A6000; RTX\s?\d{4}; training\s+time; GPU\s+memory,,LCA
SliM-LLM: Salience-Driven Mixed-Precision Quantization for Large Language Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/huang25aa/huang25aa.pdf,False,False,False,,,
Stable Fair Graph Representation Learning with Lipschitz Constraint,https://raw.githubusercontent.com/mlresearch/v267/main/assets/chen25bs/chen25bs.pdf,False,False,True,,,LCA
The Power of Random Features and the Limits of Distribution-Free Gradient Descent,https://raw.githubusercontent.com/mlresearch/v267/main/assets/karchmer25a/karchmer25a.pdf,False,False,False,,,
Beyond Minimax Rates in Group Distributionally Robust Optimization via a Novel Notion of Sparsity,https://raw.githubusercontent.com/mlresearch/v267/main/assets/nguyen25e/nguyen25e.pdf,False,False,False,,,
Scalable Generation of Spatial Transcriptomics from Histology Images via Whole-Slide Flow Matching,https://raw.githubusercontent.com/mlresearch/v267/main/assets/huang25t/huang25t.pdf,True,False,False,A6000; GPU\s+memory,,
Aligning Spoken Dialogue Models from User Interactions,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wu25t/wu25t.pdf,False,False,False,,,
Robust Offline Reinforcement Learning with Linearly Structured $f$-Divergence Regularization,https://raw.githubusercontent.com/mlresearch/v267/main/assets/tang25f/tang25f.pdf,False,False,False,,,
Projection Pursuit Density Ratio Estimation,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wang25am/wang25am.pdf,True,False,False,A100; wall[\s\-]?clock,,
Revisiting Differentially Private Algorithms for Decentralized Online Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wang25ea/wang25ea.pdf,False,False,False,,,
Blink of an eye: a simple theory for feature localization in generative models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25at/li25at.pdf,False,False,True,,,LCA
Competing Bandits in Matching Markets via Super Stability,https://raw.githubusercontent.com/mlresearch/v267/main/assets/basu25a/basu25a.pdf,False,False,False,,,
Rethinking Chain-of-Thought from the Perspective of Self-Training,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wu25al/wu25al.pdf,True,False,False,A100,,
The Underlying Universal Statistical Structure of Natural Datasets,https://raw.githubusercontent.com/mlresearch/v267/main/assets/levi25c/levi25c.pdf,False,False,False,,,
SUICA: Learning Super-high Dimensional Sparse Implicit Neural Representations for Spatial Transcriptomics,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhu25af/zhu25af.pdf,True,False,False,RTX\s?\d{4},,
On the Out-of-Distribution Generalization of Self-Supervised Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/qiang25a/qiang25a.pdf,True,False,False,RTX\s?\d{4}; FLOPs,,
Wasserstein Flow Matching: Generative Modeling Over Families of Distributions,https://raw.githubusercontent.com/mlresearch/v267/main/assets/haviv25a/haviv25a.pdf,True,False,False,A100; training\s+time,,
Automatic Reward Shaping from Confounded Offline Data,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25dr/li25dr.pdf,False,False,True,,,LCA
BlockDialect: Block-wise Fine-grained Mixed Format Quantization for Energy-Efficient LLM Inference,https://raw.githubusercontent.com/mlresearch/v267/main/assets/jang25c/jang25c.pdf,True,True,False,H100; accelerator,energy\s+consumption; energy\s+efficiency,
BECAME: Bayesian Continual Learning with Adaptive Model Merging,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25bk/li25bk.pdf,True,False,False,RTX\s?\d{4}; training\s+time; GPU\s+memory,,
Implicit Regularization for Tubal Tensor Factorizations via Gradient Descent,https://raw.githubusercontent.com/mlresearch/v267/main/assets/karnik25a/karnik25a.pdf,False,True,False,,kWh,
What Makes a Good Feedforward Computational Graph?,https://raw.githubusercontent.com/mlresearch/v267/main/assets/vitvitskyi25a/vitvitskyi25a.pdf,False,False,False,,,
FicGCN: Unveiling the Homomorphic Encryption Efficiency from Irregular Graph Convolutional Networks,https://raw.githubusercontent.com/mlresearch/v267/main/assets/kan25a/kan25a.pdf,True,False,True,accelerator,,LCA
Structure-Guided Large Language Models for Text-to-SQL Generation,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25k/zhang25k.pdf,True,False,False,training\s+time,,
Prediction via Shapley Value Regression,https://raw.githubusercontent.com/mlresearch/v267/main/assets/alkhatib25a/alkhatib25a.pdf,True,False,False,V100; training\s+time,,
How Do Large Language Monkeys Get Their Power (Laws)?,https://raw.githubusercontent.com/mlresearch/v267/main/assets/schaeffer25a/schaeffer25a.pdf,False,False,True,,,LCA
Fully Dynamic Euclidean Bi-Chromatic Matching in Sublinear Update Time,https://raw.githubusercontent.com/mlresearch/v267/main/assets/goranci25a/goranci25a.pdf,False,False,True,,,LCA
RIFLEx: A Free Lunch for Length Extrapolation in Video Diffusion Transformers,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhao25m/zhao25m.pdf,True,True,False,A100,PUE,
Geometric and Physical Constraints Synergistically Enhance Neural PDE Surrogates,https://raw.githubusercontent.com/mlresearch/v267/main/assets/huang25j/huang25j.pdf,True,False,False,A100,,
HaploVL: A Single-Transformer Baseline for Multi-Modal Understanding,https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25ab/yang25ab.pdf,True,True,False,GPU[\s\-]?hours?; A100,power\s+consumption; energy\s+consumption,
Action-Constrained Imitation Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/yeh25a/yeh25a.pdf,True,False,False,training\s+time,,
Analytical Construction on Geometric Architectures: Transitioning from Static to Temporal Link Prediction,https://raw.githubusercontent.com/mlresearch/v267/main/assets/sun25a/sun25a.pdf,True,False,False,RTX\s?\d{4},,
Learning Bayesian Nash Equilibrium in Auction Games via Approximate Best Response,https://raw.githubusercontent.com/mlresearch/v267/main/assets/huang25f/huang25f.pdf,True,False,False,training\s+time,,
KGMark: A Diffusion Watermark for Knowledge Graphs,https://raw.githubusercontent.com/mlresearch/v267/main/assets/peng25c/peng25c.pdf,False,False,False,,,
Info-Coevolution: An Efficient Framework for Data Model Coevolution,https://raw.githubusercontent.com/mlresearch/v267/main/assets/qin25h/qin25h.pdf,True,False,False,GPU[\s\-]?hours?; A100; V100,,
A Sub-Problem Quantum Alternating Operator Ansatz for Correlation Clustering,https://raw.githubusercontent.com/mlresearch/v267/main/assets/naumann25a/naumann25a.pdf,False,False,False,,,
Risk and cross validation in ridge regression with correlated samples,https://raw.githubusercontent.com/mlresearch/v267/main/assets/atanasov25a/atanasov25a.pdf,False,True,False,,kWh,
Tool Unlearning for Tool-Augmented LLMs,https://raw.githubusercontent.com/mlresearch/v267/main/assets/cheng25a/cheng25a.pdf,True,False,True,A100; training\s+time; compute\s+cost,,LCA
Task-Aware Virtual Training: Enhancing Generalization in Meta-Reinforcement Learning for Out-of-Distribution Tasks,https://raw.githubusercontent.com/mlresearch/v267/main/assets/kim25ag/kim25ag.pdf,True,False,False,RTX\s?\d{4}; training\s+time,,
Compression via Pre-trained Transformers: A Study on Byte-Level Multimodal Data,https://raw.githubusercontent.com/mlresearch/v267/main/assets/heurtel-depeiges25a/heurtel-depeiges25a.pdf,True,False,False,A100; RTX\s?\d{4}; wall[\s\-]?clock; compute\s+budget; FLOPs,,
Towards the Causal Complete Cause of Multi-Modal Representation Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wang25ey/wang25ey.pdf,True,False,False,A6000; training\s+time,,
Be Confident: Uncovering Overfitting in MLLM Multi-Task Tuning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/huang25r/huang25r.pdf,False,False,False,,,
The Complexity of Learning Sparse Superposed Features with Feedback,https://raw.githubusercontent.com/mlresearch/v267/main/assets/kumar25b/kumar25b.pdf,False,False,True,,,LCA
Variance-Reduced Forward-Reflected-Backward Splitting Methods for Nonmonotone Generalized Equations,https://raw.githubusercontent.com/mlresearch/v267/main/assets/tran-dinh25a/tran-dinh25a.pdf,False,False,False,,,
HealthGPT: A Medical Large Vision-Language Model for Unifying Comprehension and Generation via Heterogeneous Knowledge Adaptation,https://raw.githubusercontent.com/mlresearch/v267/main/assets/lin25n/lin25n.pdf,True,False,False,training\s+time,,
Trustworthy Machine Learning through Data-Specific Indistinguishability,https://raw.githubusercontent.com/mlresearch/v267/main/assets/xiao25h/xiao25h.pdf,False,False,False,,,
On the Benefits of Active Data Collection in Operator Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/subedi25a/subedi25a.pdf,False,True,False,,kWh,
Counting atoms faster: policy-based nuclear magnetic resonance pulse sequencing for atomic abundance measurement,https://raw.githubusercontent.com/mlresearch/v267/main/assets/shenoy25a/shenoy25a.pdf,False,True,True,,energy\s+consumption,greenhouse\s+gas
"Position: We Need Responsible, Application-Driven (RAD) AI Research",https://raw.githubusercontent.com/mlresearch/v267/main/assets/hartman25a/hartman25a.pdf,False,False,True,,,environmental\s+impact
The Impact of On-Policy Parallelized Data Collection on Deep Reinforcement Learning Networks,https://raw.githubusercontent.com/mlresearch/v267/main/assets/mayor25a/mayor25a.pdf,True,False,True,A100,,LCA
Position: Retrieval-augmented systems can be dangerous medical communicators,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wong25b/wong25b.pdf,False,False,False,,,
Average Sensitivity of Hierarchical $k$-Median Clustering,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25w/li25w.pdf,False,False,True,,,LCA
Reasoning-as-Logic-Units: Scaling Test-Time Reasoning in Large Language Models Through Logic Unit Alignment,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25df/li25df.pdf,False,False,False,,,
Learning Dynamics under Environmental Constraints via Measurement-Induced Bundle Structures,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zheng25l/zheng25l.pdf,True,False,False,RTX\s?\d{4}; training\s+time; GPU\s+memory,,
MoH: Multi-Head Attention as Mixture-of-Head Attention,https://raw.githubusercontent.com/mlresearch/v267/main/assets/jin25l/jin25l.pdf,False,False,False,,,
A Likelihood Based Approach to Distribution Regression Using Conditional Deep Generative Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/kumar25c/kumar25c.pdf,False,False,False,,,
Inductive Moment Matching,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhou25c/zhou25c.pdf,True,True,False,FLOPs,MWh,
RAGGED: Towards Informed Design of Scalable and Stable RAG Systems,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hsia25a/hsia25a.pdf,True,True,False,A6000,kWh,
FisherSFT: Data-Efficient Supervised Fine-Tuning of Language Models Using Information Gain,https://raw.githubusercontent.com/mlresearch/v267/main/assets/deb25a/deb25a.pdf,False,False,False,,,
The Importance of Being Lazy: Scaling Limits of Continual Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/graldi25a/graldi25a.pdf,True,False,False,A6000; RTX\s?\d{4}; training\s+time,,
Balancing Interference and Correlation in Spatial Experimental Designs: A Causal Graph Cut Approach,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhu25l/zhu25l.pdf,False,True,False,,MWh; PUE,
Provable Maximum Entropy Manifold Exploration via Diffusion Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/de-santi25a/de-santi25a.pdf,True,False,False,H100,,
Tokenized Bandit for LLM Decoding and Alignment,https://raw.githubusercontent.com/mlresearch/v267/main/assets/shin25h/shin25h.pdf,True,False,False,H100,,
Score Matching with Missing Data,https://raw.githubusercontent.com/mlresearch/v267/main/assets/givens25a/givens25a.pdf,True,True,True,training\s+time,PUE,LCA
Learning Curves of Stochastic Gradient Descent in Kernel Regression,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25av/zhang25av.pdf,False,False,False,,,
GIVE: Structured Reasoning of Large Language Models with Knowledge Graph Inspired Veracity Extrapolation,https://raw.githubusercontent.com/mlresearch/v267/main/assets/he25o/he25o.pdf,False,False,False,,,
DCBM: Data-Efficient Visual Concept Bottleneck Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/prasse25a/prasse25a.pdf,True,False,False,A6000; training\s+time,,
Algorithmic Recourse for Long-Term Improvement,https://raw.githubusercontent.com/mlresearch/v267/main/assets/kanamori25a/kanamori25a.pdf,False,False,False,,,
"AutoCATE: End-to-End, Automated Treatment Effect Estimation",https://raw.githubusercontent.com/mlresearch/v267/main/assets/vanderschueren25a/vanderschueren25a.pdf,True,False,False,training\s+time,,
ESPFormer: Doubly-Stochastic Attention with Expected Sliced Transport Plans,https://raw.githubusercontent.com/mlresearch/v267/main/assets/shahbazi25a/shahbazi25a.pdf,True,False,False,wall[\s\-]?clock,,
Calibrated Value-Aware Model Learning with Probabilistic Environment Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/voelcker25a/voelcker25a.pdf,False,False,False,,,
Inverse Reinforcement Learning with Switching Rewards and History Dependency for Characterizing Animal Behaviors,https://raw.githubusercontent.com/mlresearch/v267/main/assets/ke25b/ke25b.pdf,True,False,False,V100; L40,,
Feature Learning beyond the Lazy-Rich Dichotomy: Insights from Representational Geometry,https://raw.githubusercontent.com/mlresearch/v267/main/assets/chou25a/chou25a.pdf,False,False,False,,,
Binary Hypothesis Testing for Softmax Models and Leverage Score Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/gu25d/gu25d.pdf,False,False,False,,,
Decision Theoretic Foundations for Conformal Prediction: Optimal Uncertainty Quantification for Risk-Averse Agents,https://raw.githubusercontent.com/mlresearch/v267/main/assets/kiyani25a/kiyani25a.pdf,False,True,True,,PUE,CO2; LCA
Energy-Based Preference Model Offers Better Offline Alignment than the Bradley-Terry Preference Model,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hong25i/hong25i.pdf,True,False,False,A100,,
Synonymous Variational Inference for Perceptual Image Compression,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liang25m/liang25m.pdf,False,False,True,,,LCA
MoMa: Modulating Mamba for Adapting Image Foundation Models to Video Recognition,https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25t/yang25t.pdf,True,False,False,V100; FLOPs; GPU\s+memory,,
Improved Sample Complexity for Private Nonsmooth Nonconvex Optimization,https://raw.githubusercontent.com/mlresearch/v267/main/assets/kornowski25a/kornowski25a.pdf,False,True,False,,MWh,
Pixel-level Certified Explanations via Randomized Smoothing,https://raw.githubusercontent.com/mlresearch/v267/main/assets/anani25a/anani25a.pdf,False,False,False,,,
Heavy-Tailed Linear Bandits: Huber Regression with One-Pass Update,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wang25et/wang25et.pdf,False,False,False,,,
On Learning Parallel Pancakes with Mostly Uniform Weights,https://raw.githubusercontent.com/mlresearch/v267/main/assets/diakonikolas25b/diakonikolas25b.pdf,False,False,False,,,
Grokking Beyond the Euclidean Norm of Model Parameters,https://raw.githubusercontent.com/mlresearch/v267/main/assets/junior25a/junior25a.pdf,True,False,False,training\s+time,,
How Much Can We Forget about Data Contamination?,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bordt25a/bordt25a.pdf,True,False,False,A100; H100; training\s+time,,
On Efficient Estimation of Distributional Treatment Effects under Covariate-Adaptive Randomization,https://raw.githubusercontent.com/mlresearch/v267/main/assets/byambadalai25a/byambadalai25a.pdf,False,False,False,,,
A Recipe for Causal Graph Regression: Confounding Effects Revisited,https://raw.githubusercontent.com/mlresearch/v267/main/assets/yin25d/yin25d.pdf,False,False,False,,,
Provable Benefit of Random Permutations over Uniform Sampling in Stochastic Coordinate Descent,https://raw.githubusercontent.com/mlresearch/v267/main/assets/kim25x/kim25x.pdf,False,True,True,,MWh,LCA
